text,category,query_length,label
I wanted to purchase some crypto. The app will not let me. What's going on here? I really want to make this exchange.,beneficiary_not_allowed,117,8
My attempted transfer keeps kicking back with an error message.  Could you please help me to resolve this?,beneficiary_not_allowed,106,8
i tried to do a transfer to an account but it didn't work,beneficiary_not_allowed,57,8
I just got an error message saying my transfer is not possible? Why is that? I've transferred money before and it worked without problem,beneficiary_not_allowed,136,8
Why is my beneficiary being denies?,beneficiary_not_allowed,35,8
Why does my transfer keep generating an error message?,beneficiary_not_allowed,54,8
I want a reason as to why my beneficiary is not allowed?,beneficiary_not_allowed,56,8
"Hi, I am interested buying crypto currency but unable to purchase it through the application. I do want to do the exchange, Could you please let me know what is the problem?",beneficiary_not_allowed,173,8
Why can't a beneficiary receive a money transfer from me?,beneficiary_not_allowed,57,8
Why won't my transfer to another account work?,beneficiary_not_allowed,46,8
My account transfer was not cleared.,beneficiary_not_allowed,36,8
"I am getting an error stating my transfer is not possible while transferring money. Let me know the issue as its the first time i am getting error, earlier it used to work.",beneficiary_not_allowed,172,8
I wasn't able to do a transfer to an account,beneficiary_not_allowed,44,8
Why would a transfer to an account not be allowed?,beneficiary_not_allowed,50,8
why is a transfer to beneficiary not possible?,beneficiary_not_allowed,46,8
Why did my transfer to a beneficiary fail?,beneficiary_not_allowed,42,8
Explain why I can't do a transfer to an account.,beneficiary_not_allowed,48,8
Why can't my beneficiary get access?,beneficiary_not_allowed,36,8
I'm suddenly getting an error while attempting a transfer that it isn't possible. Why? I've done it before.,beneficiary_not_allowed,107,8
I cannot make a transfer to another account.,beneficiary_not_allowed,44,8
Why can't I transfer money to a beneficiary,beneficiary_not_allowed,43,8
why didnt my account allow a transfer,beneficiary_not_allowed,37,8
are transfers to a beneficiary possible,beneficiary_not_allowed,39,8
Why are you not accepting my transfer!! I've tried a couple times already now and it just keeps showing an error message,beneficiary_not_allowed,120,8
Will a beneficiary not accept a transfer?,beneficiary_not_allowed,41,8
Why would a transfer to a beneficiary not go through?,beneficiary_not_allowed,53,8
For what reason can I not transfer money to a beneficiary?,beneficiary_not_allowed,58,8
What happens when a beneficiary can't receive my transfer?,beneficiary_not_allowed,58,8
i tried to transfer cryptocurrency into my account but was denied,beneficiary_not_allowed,65,8
Why wasn't my payment to beneficiary X approved?,beneficiary_not_allowed,48,8
My transfer to a beneficiary did not go through.  Why?,beneficiary_not_allowed,54,8
I really was trying to complete this exhange. I was trying to purchase some crypto but the app won't allow me to do it. Can you tell me what's going on here?,beneficiary_not_allowed,157,8
Why won't you let me name X as a beneficiary?,beneficiary_not_allowed,45,8
Why couldn't I transfer funds to my beneficiary?,beneficiary_not_allowed,48,8
Why can't I transfer money to a beneficiery?,beneficiary_not_allowed,44,8
Am I allowed to transfer money to a beneficiary?,beneficiary_not_allowed,48,8
Why didn't my transfer to a beneficiary happen?,beneficiary_not_allowed,47,8
A transfer was not allowed to an account.,beneficiary_not_allowed,41,8
Why can't I use this beneficiary?,beneficiary_not_allowed,33,8
"I want to transfer money to a beneficiary, but I couldn't.",beneficiary_not_allowed,58,8
My funds are not transferring to my bank. Why is this not working?,beneficiary_not_allowed,66,8
Just received a message that my transfer is not possible??  What is going on.  I have done this before with no issues.,beneficiary_not_allowed,118,8
I am trying  to  transfer and  it has been  stopped why is  that,beneficiary_not_allowed,64,8
"This is frustrating, I'm at work and my transfers are not going through. I keep getting an error message, I do not have time for this.",beneficiary_not_allowed,134,8
I am trying to complete a transfer but I keep getting an error message.,beneficiary_not_allowed,71,8
"I normally have no issues making transfers, so why am I suddenly being told it is not possible?",beneficiary_not_allowed,95,8
My account did not allow the transfer.,beneficiary_not_allowed,38,8
"Why is my transfer not working? I tried multiple times to transfer money, and all that happens is an error message pops up.",beneficiary_not_allowed,123,8
Why was my transfer stopped ?,beneficiary_not_allowed,29,8
Why is allowance not being given to my beneficiary?,beneficiary_not_allowed,51,8
I have been trying to exchange this for crypto but the app won't work could you please help me?,beneficiary_not_allowed,95,8
The transfer to my account was not allowed.,beneficiary_not_allowed,43,8
My beneficiary is unable to transact,beneficiary_not_allowed,36,8
I need to move money to another beneficiary. Why is it not working?,beneficiary_not_allowed,67,8
I don't understand why you aren't accepting my transfer. After a couple times trying I'm still getting an error message.,beneficiary_not_allowed,120,8
the transfer to an account wasn't allowed is there any other way for me to do it,beneficiary_not_allowed,80,8
I was unable to transfer money to a beneficiary.,beneficiary_not_allowed,48,8
Why can't I use my beneficiary?,beneficiary_not_allowed,31,8
Why is this beneficiary being rejected?,beneficiary_not_allowed,39,8
"I have to transfer money over to my mother, and I have tried numerous times and all that keeps happening is error messages.",beneficiary_not_allowed,123,8
why did my account decline a incoming transfer,beneficiary_not_allowed,46,8
Why will my transfer not go through?!  Keep getting an error message.,beneficiary_not_allowed,69,8
My transfer to a beneficiary was rejected.,beneficiary_not_allowed,42,8
The transfer to my beneficiary has not gone through,beneficiary_not_allowed,51,8
I wasn't allowed to transfer to my account,beneficiary_not_allowed,42,8
I was trying to purchase some crypto and the app won't allow me to do it. What's the deal with this? I really wanted to complete the exchange.,beneficiary_not_allowed,142,8
I have made several unsuccessful attempts to make a transfer.  I'm getting frustrated at getting error messages and it not going through.,beneficiary_not_allowed,137,8
My money didnt go through after I transferred.,beneficiary_not_allowed,46,8
I tried transferring to an account but it didn't go through. What happened?,beneficiary_not_allowed,75,8
I cant transfer money into my account,beneficiary_not_allowed,37,8
why can't my beneficiary make transactions?,beneficiary_not_allowed,43,8
Why can't I add any beneficiary I choose?,beneficiary_not_allowed,41,8
Why am I unable to transfer money when I was able to before?,beneficiary_not_allowed,60,8
"Hello I am unable to exchange the crypto currency through the app, i am very keen to buy. Please let me know the issue.    interested buying crypto currency but i am unable to purchase it through the application,i do want to do the exchange, Could you please let me know what is the problem?",beneficiary_not_allowed,291,8
Why is a transfer to a beneficiary not possible?,beneficiary_not_allowed,48,8
Can you please explain why my beneficiary is not allowed?,beneficiary_not_allowed,57,8
"I tried transferring money to a beneficiary, however, I was unsuccessful.",beneficiary_not_allowed,73,8
The app won't let me transfer money to a beneficiary,beneficiary_not_allowed,52,8
Why can I not do a transfer to a beneficiary?,beneficiary_not_allowed,45,8
why wasn't a transfer to account approved,beneficiary_not_allowed,41,8
"I was trying to make a transfer and got an error message telling me it was not possible to make the transfer. This has never happened before, what happened?",beneficiary_not_allowed,156,8
Why is my beneficiary not being allowed to get payment services?,beneficiary_not_allowed,64,8
"I have tried to submit a transfer a couple of times now, and for some reason, it continues to be unsuccessful. Do you know why this may be?",beneficiary_not_allowed,139,8
Why can't I transfer to an account?,beneficiary_not_allowed,35,8
I could not transfer funds to a beneficiary; is there a problem with your software?,beneficiary_not_allowed,83,8
Why is my beneficiary not working?,beneficiary_not_allowed,34,8
Why can't you allow my beneficiary?,beneficiary_not_allowed,35,8
My transfer to another account was not allowed. Why is that?,beneficiary_not_allowed,60,8
Why couldn't I transfer to a beneficiairy?,beneficiary_not_allowed,42,8
I couldn't transfer to an account.,beneficiary_not_allowed,34,8
My transfer failed to a beneficiary,beneficiary_not_allowed,35,8
I was unable to transfer to another account.,beneficiary_not_allowed,44,8
Why was I denied the option to transfer money to a selected beneficiary?,beneficiary_not_allowed,72,8
I keep getting an error message when I'm trying to transfer funds! Why aren't you accepting that?,beneficiary_not_allowed,97,8
Why is this not letting me exchange crypto? I need help making this transaction go through.,beneficiary_not_allowed,91,8
I could not transfer to a beneficiary,beneficiary_not_allowed,37,8
Why cant I transfer to my account?,beneficiary_not_allowed,34,8
Why  am I being told this  transfer will not  go thru,beneficiary_not_allowed,53,8
I couldn't transfer money to a beneficiery,beneficiary_not_allowed,42,8
"While transferring money, its getting error out as my transfer is not possible. Please help me in this as earlier i was able to do it successfully.",beneficiary_not_allowed,147,8
"Hi,  Is there any problem with app? As i am facing some issues with the exchange of crypto currency. I am extremely interested in buying.",beneficiary_not_allowed,137,8
"Hi, I'm trying to by some crypto and the app isn't allowing it. I really want to exchange this, what am I doing wrong?",beneficiary_not_allowed,118,8
My account transfer was blocked.,beneficiary_not_allowed,32,8
What is preventing me from adding a specific beneficiary?,beneficiary_not_allowed,57,8
"I couldn't transfer money to my bank, why not?",beneficiary_not_allowed,46,8
Why cant I send money to a beneficiary?,beneficiary_not_allowed,39,8
How can I transfer money to a beneficiary?,beneficiary_not_allowed,42,8
It shows that the transfer on my account wasn't allowed.,beneficiary_not_allowed,56,8
Could you please explain why I received a message that my transfer is not possible? I've never had any problems making a transfer in the past.,beneficiary_not_allowed,142,8
Hi i received an error message informing me about the transaction failure. I have done the money transfer before and it never failed. Please let me know what is the issue this time.,beneficiary_not_allowed,181,8
Why would I receive an error that my transfer isn't possible when I've done it before?,beneficiary_not_allowed,86,8
My card isn't letting me purchase something and I wanted to know why.,beneficiary_not_allowed,69,8
Why isn't my beneficiary allowed?,beneficiary_not_allowed,33,8
is a transfer to a beneficiary allowed?,beneficiary_not_allowed,39,8
What are then rules on beneficiaries?,beneficiary_not_allowed,37,8
Why can't I buy cryptocurrency on the app?,beneficiary_not_allowed,42,8
Payment did not process,beneficiary_not_allowed,23,8
I've been trying to make a transfer and it hasn't gone through. Now I am receiving an error message.  What is the problem?,beneficiary_not_allowed,122,8
I am having trouble transferring money to a beneficiery.,beneficiary_not_allowed,56,8
"Why won't you take my transfer, I keep getting an error message.",beneficiary_not_allowed,64,8
beneficiary transfer problems?,beneficiary_not_allowed,30,8
Why would my beneficiary not be allowed?,beneficiary_not_allowed,40,8
"I was transferring some money to a friend, which I thought would be free, but I see there is a charge.  What's up with that?",transfer_fee_charged,124,64
"There is a fee for a transfer, please explain that to me.",transfer_fee_charged,57,64
I didn't know there was a charge for tranferring. What is the charge?,transfer_fee_charged,69,64
"I transferred money, why was charged for an extra fee?",transfer_fee_charged,54,64
When I made a transfer I was charged extra.,transfer_fee_charged,43,64
Is there a fee that comes with transfers?,transfer_fee_charged,41,64
I shouldn't be charged any fee for transferring .,transfer_fee_charged,49,64
I've been using my account while abroad for a while but only recently I've been charged a fee. Why am I only being charged a fee now.,transfer_fee_charged,133,64
why am I being charged a fee for transferring money ?,transfer_fee_charged,53,64
I transferred money from one account to another account and I charged a fee for it. Why is that?,transfer_fee_charged,96,64
Why was I charged extra when transferring?,transfer_fee_charged,42,64
During the last month I used this account to make payments for my place abroad. I noticed the fees have increased and I wonder why. Shouldn't frequent users have less fees as incentive to keep using instead of increasing them out of nowhere?,transfer_fee_charged,241,64
Why did it cost money to transfer funds?,transfer_fee_charged,40,64
What kind of fees will I pay when I transfer?,transfer_fee_charged,45,64
My transaction went through but I was charged a fee. Why?,transfer_fee_charged,57,64
"A transfer I sent was received in less than the full amount I originally sent, and now I have to send additional funds to cover the full amount. What happened?",transfer_fee_charged,159,64
Should I be seeing a fee applied for my money transfer?,transfer_fee_charged,55,64
Can you please tell me why I was charged an extra fee on my transfer?,transfer_fee_charged,69,64
"I made a transfer and the receiver said an amount was received, but not exactly the same as the right amount. I now have to transfer more to get the remainder to the receiver. Can you alert me about this. What's been happening?",transfer_fee_charged,227,64
"I made a transfer and the receiver said an amount was received, but less than the right amount. I now have to transfer more to get the remainder to the receiver. Can you tell me about this. What's been going on?",transfer_fee_charged,211,64
Why is my transfer more expensive than I thought?,transfer_fee_charged,49,64
Why am I being charged to transfer funds?,transfer_fee_charged,41,64
I noticed additional charges when transferring?,transfer_fee_charged,47,64
Why is there a charge for my transfer?,transfer_fee_charged,38,64
I got charged a fee for transferring money.,transfer_fee_charged,43,64
"I see a transfer fee, but to my understand, that should have been free, what happened?",transfer_fee_charged,86,64
Why was I charged for transferring money?,transfer_fee_charged,41,64
I found a transfer fee - is that correct?,transfer_fee_charged,41,64
I did a transfer.  What is the extra fee?,transfer_fee_charged,41,64
I got an unexpected charge on my transfers. How can I correct this?,transfer_fee_charged,67,64
Why am I seeing a transfer fee on my bank statement?,transfer_fee_charged,52,64
"I transferred money, but I think I've been charged a fee for it?",transfer_fee_charged,64,64
Please explain the fee on a transfer I made.,transfer_fee_charged,44,64
Why was I charged an extra fee when doing a transfer?,transfer_fee_charged,53,64
"I was charged a fee for the transfer, but can you tell me why?",transfer_fee_charged,62,64
"So I've been using my account frequently to manage payments for my vacation house in a different country, and now I'm getting hit with ridiculously high fees! What's with that? Ought not I be rewarded as a frequent user?",transfer_fee_charged,220,64
I bought something online and it says there was a fee to transfer money. Isn't that free?,transfer_fee_charged,89,64
There's something wrong on my bill. A transfer fee should never have been added.,transfer_fee_charged,80,64
I did a transfer and was charged a fee that I shouldn't have been!,transfer_fee_charged,66,64
Why are you charging me a transfer fee?,transfer_fee_charged,39,64
Why was a fee changed for my transfer?,transfer_fee_charged,38,64
"I made a transfer and the receiver did not get the right amount its lesser than what it should be,Now I have to transfer more money to make up for the missing amount . Can you please help me about this, what should be done",transfer_fee_charged,222,64
Does transferring money have a fee?,transfer_fee_charged,35,64
"Why did the person I transferred money to not receive the correct amount? What should I do to get them the right amount, do I have to transfer more money to them?",transfer_fee_charged,162,64
Why is there a fee for my transfer?,transfer_fee_charged,35,64
why is there a fee for the transfer I made?,transfer_fee_charged,43,64
Why has transferring money resulted in a charge?,transfer_fee_charged,48,64
Where did my extra fee for the transfer come from?,transfer_fee_charged,50,64
How much do I have to pay if I want to transfer money?,transfer_fee_charged,54,64
I thought transfers were free. Why was I charged to transfer?,transfer_fee_charged,61,64
I made a transfer and was charged extra. Why?,transfer_fee_charged,45,64
"I thought I can make transfers for free, this is not fair. I bought something online from abroad and there was some weird additional fee that I've never seen before?",transfer_fee_charged,165,64
"I transferred some money recently and saw a fee on my account, what's that for?",transfer_fee_charged,79,64
Is it normal to see a fee for transferring money?,transfer_fee_charged,49,64
Transfers are supposed to be free.  I just got a fee tacked on  to something I bought abroad.  Not cool.  Figure out how to remove it.,transfer_fee_charged,134,64
Why am I being charged for transfers? Are they not free?,transfer_fee_charged,56,64
Why was I charged this extra fee while doing a transfer?,transfer_fee_charged,56,64
why was i chargged,transfer_fee_charged,18,64
Is there a money transfer fee?,transfer_fee_charged,30,64
I was under the impression that transfers were going to be free and here I was charged for something I bought overseas!  I don't think this fee is right,transfer_fee_charged,152,64
"I thought transfers were free, why was I charged?",transfer_fee_charged,49,64
Why were there additional charges when I transferred funds?,transfer_fee_charged,59,64
Are money transfers free?,transfer_fee_charged,25,64
My transfer seems to be too expensive.,transfer_fee_charged,38,64
who charged my card,transfer_fee_charged,19,64
A receiver let me know that they didn't receive the full transfer I completed and that it was actually a bit less than what I sent. At this point I have to make another transfer to make up for the amount missing. Can you please follow up with what's going  on here?,transfer_fee_charged,265,64
Could you inform me as to why I have been charged a higher fee for doing banking abroad.,transfer_fee_charged,88,64
Someone that I had to send money to told me that they didn't receive the full amount I sent them - can you look into this?,transfer_fee_charged,122,64
"I transferred 7,000 to a receiver outside the EU and they received a lesser amount than what I sent, Unfortunately, now I must send an additional transfer to the receiver so that they can receive the full amount I initially sent.  I'm not sure why they received a lesser amount than what I initially sen, but can you please look into this and let me know what happened?",transfer_fee_charged,369,64
Extra charge during transfer,transfer_fee_charged,28,64
I use my card internationally to manage payments and I just noticed that you are adding additional fees.  Why?  I am a good customer and this has me thinking about leaving.,transfer_fee_charged,172,64
"I made a transfer and the receiver said they haven't actually received the right amount, but it's a bit less. Now I have to transfer more money to make up for the missing bit. Can you please alert me about this, what has been going on?",transfer_fee_charged,235,64
I was informed that transfers were free. I noticed I have a fee but why?,transfer_fee_charged,72,64
Will I be charged for transfers?,transfer_fee_charged,32,64
what is this fee for transfering,transfer_fee_charged,32,64
This isn't fair! I thought transfers could be made for free. I just made  a purchase online from abroad and now see some strange fee that I've never seen before.,transfer_fee_charged,161,64
I had an unexpected fee,transfer_fee_charged,23,64
I was charged a fee for a transfer.,transfer_fee_charged,35,64
I thought you guys offered free transfers. Why was I charged?,transfer_fee_charged,61,64
Why would I be charged an extra fee while doing a transfer?,transfer_fee_charged,59,64
"I do not like this, I made a simple transfer but I have an additional charge for doing so.",transfer_fee_charged,90,64
What is the reason for the fee charge on my transfer?,transfer_fee_charged,53,64
I tried to transfer money to a receiver and they didn't get the right amount. What is going on and who do I contact to help me?,transfer_fee_charged,127,64
There is a fee from a transfer that is not supposed to be here!,transfer_fee_charged,63,64
I was under the impression I can make transfers for free. I made an online purchase for something that was obroad and there's some additional strange fee. I've never seen this before and this isn't fair.,transfer_fee_charged,203,64
why was a extra fee added to my account for transfer ?,transfer_fee_charged,54,64
Why did you charge me a fee when I made a transfer?,transfer_fee_charged,51,64
Why have I been charged a fee for transferring money?,transfer_fee_charged,53,64
Are transfers not free? I didn't know I would be charged for transfers.,transfer_fee_charged,71,64
Why was I charged a fee for transferring money,transfer_fee_charged,46,64
Am I charged a fee to transfer funds?,transfer_fee_charged,37,64
Can you please explain why I was charged an extra fee for my transfer?,transfer_fee_charged,70,64
Someone made a mistake on my money transfer because I was charged extra fees.,transfer_fee_charged,77,64
"I've use my accounts all the time to manage my payments for my place abroad that I just got. I now see that I suddenly have new fees.I'm a frequent customer, so why are you charging me new fees instead of rewarding me?",transfer_fee_charged,218,64
I did a transfer and I was charged a fee that shouldn't be there!,transfer_fee_charged,65,64
Why was I charged a random fee for a transfer I made?,transfer_fee_charged,53,64
Why am I seeing a fee for transferring money?,transfer_fee_charged,45,64
"I've used my account frequently over the last month to manage my payments from abroad for my new place. I noticed that my fees have suddenly increased. As a frequent customer, shouldn't I be rewarded rather than suddenly being subject to a new fee?",transfer_fee_charged,248,64
I used this account a lot during the last month to manage my payments for my new place abroad. Seems that suddenly fees have increased? Shouldn't you instead reward your frequent customers instead of putting an additional fee suddenly?!,transfer_fee_charged,236,64
I thought that transfers are free. Why was I charged an extra fee?,transfer_fee_charged,66,64
I am confused about your fee structure and was disappointed to see a fee for my transfer.,transfer_fee_charged,89,64
I thought transfers were free of charge.  I bought something abroad and got charged a ridiculous fee. How do I get this problem fixed.,transfer_fee_charged,134,64
Why was there an extra charge when I transferred money?,transfer_fee_charged,55,64
Why is there a fee on my money transfer?,transfer_fee_charged,40,64
"I made a transfer and according to the receiver ""they haven't received the right amount"" Its lesser than it should be.Now I have to transfer more money to make up for the missing amount . Can you please help me about this,what should be done",transfer_fee_charged,241,64
What is this fee for transferring money?,transfer_fee_charged,40,64
I have used this account overseas recently. Has there been an increase in fees that I am unaware of?,transfer_fee_charged,100,64
why was i charged a fee to transfer,transfer_fee_charged,35,64
I need to know how much it costs to transfer funds.,transfer_fee_charged,51,64
I made a transfer and the person I transferred the money to didn't receive the right amount? Why did this happen and how do I get the rest of the money to them?,transfer_fee_charged,160,64
Why did I get charged a fee for transferring money?,transfer_fee_charged,51,64
Why did I get charged for a transfer?,transfer_fee_charged,37,64
"I have used my account abroad for a while without any fees, why am I being charged additional fees all of a sudden?",transfer_fee_charged,115,64
Can you elaborate on why I have an extra charge just for transferring?,transfer_fee_charged,70,64
Why was I charged a fee to transfer money?,transfer_fee_charged,42,64
Is it free to transfer money or is there a fee?,transfer_fee_charged,47,64
"I was charged a fee when I transferred my funds, why?",transfer_fee_charged,53,64
"I've use this account all the time, including over this past month, to pay for things from my new place abroad. I'm a really good customer, so why do I suddenly have new fees? I should be rewarded instead of charged more fees.",transfer_fee_charged,226,64
"So, I see a strange fee that I've never seen before after making an online purchase from abroad. I was under the impression transfers could be made for free. I don't think this seems fair.",transfer_fee_charged,188,64
Is there a fee for transferring money,transfer_fee_charged,37,64
Why was money taken for a transfer?,transfer_fee_charged,35,64
"I made a transfer and according to the receiver ""they haven't received the right amount"" Its lesser than it should be.Now I have to transfer more money to make up for the missing amount . Can you please help me about this, what should be done ?",transfer_fee_charged,244,64
I don't appreciate the extra fees being siphoned from my account. I was helping some friends move to Japan and we were buying home decorations at the local stores. The  receipts differed greatly from what showed up in my bank account and my statement. When can I expect the extra fees to be back in my account?,transfer_fee_charged,310,64
Why is there an extra fee on a transfer?,transfer_fee_charged,40,64
"Hi,  I have transferred money but beneficiary's account is credited with less amount. Now i have transfer the difference of the amount. I think there is some issue, could you please look into this.",transfer_fee_charged,197,64
A receiver made me aware that they did not receive the full transfer that I made. The amount was showing to be a bit less. I now have to make a second transfer just to make up the difference. Can you reach out and let me know what's going on?,transfer_fee_charged,242,64
Can you explain the transfer fee that I was charged?,transfer_fee_charged,52,64
Why am I being charged for transferring money?,transfer_fee_charged,46,64
"After reviewing my charges, I see I was charged a fee for a transfer I did, why?",transfer_fee_charged,80,64
Why do I see a fee when I do a transfer?,transfer_fee_charged,40,64
How come I can see an extra charge for my transfer?,transfer_fee_charged,51,64
I don't think I was supposed to be charged so much.,transfer_fee_charged,51,64
I have a service fee that I've never seen before. It showed up after I bought something from an international seller online.,transfer_fee_charged,124,64
When I was transferring money I was charged extra why?,transfer_fee_charged,54,64
"I was charged a transfer fee, why is that?",transfer_fee_charged,42,64
I have a fee listed for a transfer.,transfer_fee_charged,35,64
I noticed that there was an extra charge fee on my account. Could You explain to me why?,transfer_fee_charged,88,64
Hey there's a fee for a transfer on my account.  Why?!,transfer_fee_charged,54,64
Does it cost anything to buy something from another country? Like is there going to be hidden transfer fees or currency conversion fees?,transfer_fee_charged,136,64
Why do I have an unexpected fee on my bill?,transfer_fee_charged,43,64
I just transferred some money. Why was I charged a fee?,transfer_fee_charged,55,64
Why is there a fee for doing a transfer?,transfer_fee_charged,40,64
Why are there additional fees for transfers?,transfer_fee_charged,44,64
"After a transfer, I see an extra fee.  Why?",transfer_fee_charged,43,64
Hey I thought transfers were free.  Why are you charging me?,transfer_fee_charged,60,64
"I transferred money to a receiver within the EU and they received a lesser amount than expected.  Now I will have to send additional money to the receiver in order to make up the difference.  I'm not sure what went wrong, can you please advise?",transfer_fee_charged,244,64
I made a transfer and was charged an extra fee!,transfer_fee_charged,47,64
What is this extra fee while I was doing a transfer?,transfer_fee_charged,52,64
Next time maybe let people know that buying things from another country costs extra. I used my card to purchase an item from another country and I was charged for the item and also an extra fee it looks like. I wasnt aware of this and I think I should get a refund.,transfer_fee_charged,265,64
"Hi! I'm a university student studying abroad and I noticed that when I was trying to cross-reference my budget for this month that there were extra fees I was not expecting. Why is that? I've had this account for years and I haven't had any trouble so far, it might not even be on your all's end since I'm still new to international travel and finance, but I wanted to double check in case a mistake was made!",transfer_fee_charged,409,64
Will I get extra charges?,transfer_fee_charged,25,64
"I noticed a fee, while banking abroad, that seems different than any I have been charged before. What does this fee mean?",transfer_fee_charged,121,64
I think I have an extra transfer charge.,transfer_fee_charged,40,64
"I usually don't get charged for transfers, why was I this month?",transfer_fee_charged,64,64
Why was my transfer charged a fee?,transfer_fee_charged,34,64
I should not have been charged a fee for my transfer.,transfer_fee_charged,53,64
I did a transfer and was charged a fee that should not have been charged!,transfer_fee_charged,73,64
I was charged a fee for a transfer. Where did it come from?,transfer_fee_charged,59,64
Why did I get charged a fee for my transfer?,transfer_fee_charged,44,64
How come a fee was charged when I tranferred money,transfer_fee_charged,50,64
Why was a fee charged to me for transferring money?,transfer_fee_charged,51,64
Why do I get a fee every time I transfer?,transfer_fee_charged,41,64
I was charge a fee that I wasn't told about,transfer_fee_charged,43,64
I noticed a charge for a transfer.  Why is this?  Is it because I did an international transfer?,transfer_fee_charged,96,64
Is it right that I've been charged for transferring money?,transfer_fee_charged,58,64
This transfer incurred a fee that I don't think is right.,transfer_fee_charged,57,64
"I just recently got a new beach condo in Bora Bora, and to furnish it I used this account a lot from overseas. It's upsetting, being a long-time customer of yours, that I saw extra fees on my account from my currency transfer. Is this what I should expect from you in the future?",transfer_fee_charged,279,64
Why was I charged a fee when making this transfer when I shouldn't have been?,transfer_fee_charged,77,64
"I just moved overseas and I noticed that you are charging me more fees.  I am a loyal customer, is this how you expect to keep customers?",transfer_fee_charged,137,64
Im not sure why Im being charged an extra fee just for purchasing an item from another country? I paid for the item and the shipping why am I getting charged extra?,transfer_fee_charged,164,64
I make payments for my place abroad using this account and since i use it so frequently I was wondering why did the fees increase suddenly rather than decreasing? I would think customers like me should receive incentives for using your service,transfer_fee_charged,243,64
Why was there a transfer fee on my account?,transfer_fee_charged,43,64
Can my salary be received here?,receiving_money,31,51
How can my boss pay me directly to the card?,receiving_money,44,51
Salary in GBP has been received. Does it need to be configured into another place?,receiving_money,82,51
I am paid by my employer in GBP; do I need to do anything in the app to indicate this?,receiving_money,86,51
How can my friend give me money?,receiving_money,32,51
I would like to know how my friend would be able to send me money,receiving_money,65,51
How can I receive money?,receiving_money,24,51
I received a transfer in GBP how do I change it to a different currency?,receiving_money,72,51
How can my friend send money to me?,receiving_money,35,51
Can I receive my salary with this in another currency?,receiving_money,54,51
Can i receive transfers from my employer to this account?,receiving_money,57,51
Will my GPB update my salary,receiving_money,28,51
How do I transfer funds if I am paid in GBP?,receiving_money,44,51
am i able to receive my salary this way?,receiving_money,40,51
What are the steps for getting money from a friend?,receiving_money,51,51
Can I directly deposit my salary to this account?,receiving_money,49,51
How can I receive my salary with a different currency?,receiving_money,54,51
My salary is in GBP - what should I do?,receiving_money,39,51
I would like to receive my salary in a different currency. How does that work?,receiving_money,78,51
How can people transfer money to me?,receiving_money,36,51
i want to get my salary deposited as pesos?,receiving_money,43,51
My salary is deposited in GBP. Do I need to choose the currency?,receiving_money,64,51
What do I need to do to get my salary through this?,receiving_money,51,51
How can you transfer my salary to my correct currency?,receiving_money,54,51
I need my payment in another currency,receiving_money,37,51
how do i find out about transfers,receiving_money,33,51
I received my salary in the wrong currency. How do I change this?,receiving_money,65,51
Can I transfer my payroll to the bank?,receiving_money,38,51
Can i receive transfers from my employer this way?,receiving_money,50,51
Can my friend send me money if it is not in US dollars?,receiving_money,55,51
"Do I need to select a preference to receive my salary payments in GBP and, if so, where?",receiving_money,88,51
How do I get money from friends?,receiving_money,32,51
Is it possible for a friend to personally send me a payment?,receiving_money,60,51
What are the steps for my friend to send me money?,receiving_money,50,51
Can I receive payments in another currency?,receiving_money,43,51
What do I need to do to receive my payroll in the account?,receiving_money,58,51
Please show me how my friend can send me money.,receiving_money,47,51
"How do I know what my account is set to, I am paid in GBP?",receiving_money,58,51
Can I receive money in a different countries money?,receiving_money,51,51
Can I transfer my salary if its in GBP?,receiving_money,39,51
Can my friend send me money?,receiving_money,28,51
"My salary is in GBP, do I need to exchange it before putting it into my account?",receiving_money,80,51
Do I need to convert my currency from GBP before transferring?,receiving_money,62,51
Is it ok for a friend to send me money?,receiving_money,39,51
can my husband open an account and transfer money,receiving_money,49,51
How can I receive money from someone?,receiving_money,37,51
What can I use to receive my salary?,receiving_money,36,51
"My friend wants to send me money, can she?",receiving_money,42,51
How can I receive money from my friend?,receiving_money,39,51
Can I get paid for this in another currency?,receiving_money,44,51
Can I use my salary for this?,receiving_money,29,51
Can I transfer money using a different currency?,receiving_money,48,51
Can I have a friend send money directly to me?,receiving_money,46,51
Can I transfer my salary onto here?,receiving_money,35,51
Can this app take my salary?,receiving_money,28,51
"My salary is received in the form of GBP. Is it necessary to configure this? If so, where is this done?",receiving_money,103,51
May I get my salary paid out in a different currency?,receiving_money,53,51
I use GBP for my salary deposits. Must I set this up somewhere?,receiving_money,63,51
"I was wondering, Can I get my pay in another currency?",receiving_money,54,51
What will I need to configure if my salary is in GBP?,receiving_money,53,51
what currencies can I receive my salary in with this?,receiving_money,53,51
Who can send me money?,receiving_money,22,51
"My salary is in GBP, is this something I need to configure?",receiving_money,59,51
Can my salary be received and transferred to my current currency in my country?,receiving_money,79,51
Can I transfer my paycheck to the account?,receiving_money,42,51
How does one send me money?,receiving_money,27,51
My salary comes in GBP can I change my options somewhere?,receiving_money,57,51
How do I receive money from someone?,receiving_money,36,51
How can I receive my salary in another currency?,receiving_money,48,51
Are there ways for other people to send me money?,receiving_money,49,51
What if I need my salary in another currency?,receiving_money,45,51
How would my friend be able to send me money?,receiving_money,45,51
